dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,14477,9208,69393,16,12,1,6,0.40824827551841736,0,False,0.8015421032905579,0.8145015239715576,0.6780565977096558,4.286318302154541,3.9249253273010254,4.265619277954102,3.8059210777282715,0.3613929748535156,0.020699024200439453,0.48039722442626953,0.09830522537231445,0.11397849768400192,0.4175644215775983,0.08718715452225016,0.5047515760998487,0.3460337804438632,0.03633094130520921,0.4769225529867727,0.09455783123770033,3,3,3
Grocery,42,12345,6097,3912,19931,7,7,3,65,0.07161148637533188,1,True,0.4312378764152527,0.8534723520278931,0.7908918261528015,1.0355224609375,1.023176908493042,0.8498778939247131,0.8410957455635071,0.012345552444458008,0.18564456701278687,0.19442671537399292,-0.003563404083251953,-0.009080660529434681,0.012645970386649965,0.20498370213001413,0.21762967251666407,0.012342775429801455,0.18514668009624283,0.19359274503749904,-0.0038967104885452297,3,3,3
Grocery,42,12345,11655,11167,93034,13,13,7,25,0.07559289038181305,2,True,0.9999217987060547,0.9928641319274902,0.8447036743164062,0.00011300401820335537,0.00010477947944309562,8.487341256113723e-05,7.819823804311454e-05,8.224538760259748e-06,2.8130605642218143e-05,3.480578016024083e-05,-1.5493642422370613e-06,-0.021769624203443527,9.292667028496941e-06,3.287012795371853e-05,4.216279498221547e-05,8.250978989086655e-06,2.7518346998127555e-05,3.350167372885514e-05,-2.2676522583590697e-06,3,3,3
Grocery,42,12345,7431,7132,49773,9,9,2,25,0.1414213627576828,1,False,0.44813400506973267,0.985942542552948,0.8984358310699463,1.4288440942764282,1.3139994144439697,1.2723400592803955,1.1587671041488647,0.1148446798324585,0.15650403499603271,0.2700769901275635,-0.0012717247009277344,-0.002348844427615404,0.12230773062094057,0.16842763701884728,0.2907353676397877,0.11377831994327273,0.15666967153918002,0.2696025744942138,-0.0008454169882389229,3,3,3
Grocery,42,12345,1986,3032,13678,3,3,6,19,0.09365858137607574,2,True,0.6677635908126831,0.9815680980682373,0.6292816400527954,0.5257286429405212,0.4067992866039276,0.5221655368804932,0.40382105112075806,0.11892935633659363,0.003563106060028076,0.12190759181976318,-0.0005848705768585205,-0.0023930866736918688,0.13136673716286312,0.0036434671556273834,0.13501020431849053,0.11854698761202447,0.003562025658995797,0.12147036099131236,-0.0006386522797078974,3,3,3
Grocery,42,12345,14204,10768,88196,15,13,15,378,0.01328031811863184,3,True,0.9964873790740967,0.4573861062526703,0.3388884663581848,0.003430911572650075,0.0034765300806611776,0.003471184289082885,0.0035188202746212482,-4.5618508011102676e-05,-4.027271643280983e-05,-8.790870197117329e-05,-2.0174775272607803e-06,-0.011607377789914608,-4.4433762048514867e-05,-3.6511676046943304e-05,-8.094543809545812e-05,-4.5644278629108764e-05,-4.0068409328949055e-05,-8.782955470035748e-05,-2.1168667422996615e-06,0,0,0
Grocery,42,12345,15550,2220,9624,17,5,4,1,0.5,1,False,0.6549220085144043,0.94798743724823,0.7289168834686279,3.029017448425293,4.397632598876953,2.0875391960144043,3.3288626670837402,-1.3686151504516602,0.9414782524108887,-0.29984521865844727,0.12729167938232422,0.04877190664410591,-1.2844306855951564,1.0714009239693334,-0.21302976162582293,-1.3935453915574045,0.9704667217465627,-0.2991545040454827,0.12392416576535925,2,2,2
Grocery,42,12345,6806,7711,54492,9,9,3,62,0.073323555290699,1,True,0.9778658151626587,0.9262940883636475,0.7150528430938721,0.0416865274310112,0.03730472922325134,0.024954350665211678,0.022382846102118492,0.004381798207759857,0.016732176765799522,0.019303681328892708,-0.0018102936446666718,-0.04478966072201729,0.004766800445534677,0.02153008050594608,0.02629688095148075,0.004362588101097541,0.015846673882443617,0.017696358186917595,-0.0025129037966235626,3,3,3
Grocery,42,12345,14588,13095,109790,16,16,1,23,0.20851440727710724,0,True,0.3452237844467163,0.9402236342430115,0.6829334497451782,1.4956071376800537,1.332011342048645,1.1883671283721924,1.0635626316070557,0.1635957956314087,0.30724000930786133,0.43204450607299805,-0.03879129886627197,-0.042963944375514984,0.20077018297903143,0.33898880683104465,0.5397589898100762,0.16325110771212895,0.3051124632175413,0.42564641194165087,-0.042717158988019366,3,3,3
Grocery,42,12345,6399,7351,51414,9,9,15,133,0.022388681769371033,3,True,0.999985933303833,0.9505264759063721,0.9717551469802856,1.7404405298293568e-05,1.6212332411669195e-05,1.5020257706055418e-05,1.4066597032069694e-05,1.1920728866243735e-06,2.3841475922381505e-06,3.337808266223874e-06,-2.384122126386501e-07,-0.034432586282491684,1.1374220351662894e-06,2.528496217468586e-06,3.6659182526348754e-06,1.0934657203498906e-06,2.339702089382188e-06,3.274283345290857e-06,-1.5888446444122184e-07,3,3,3
Grocery,42,12345,7489,6926,47701,9,9,3,2,0.40824827551841736,1,True,0.6133800148963928,0.9303156733512878,0.7326041460037231,0.49857962131500244,0.6748765707015991,0.519799530506134,0.48877066373825073,-0.17629694938659668,-0.021219909191131592,0.009808957576751709,0.20732581615447998,0.9999999403953552,-0.08796053822090688,0.1642479286011319,0.07628739038022503,-0.1867038774612017,-0.0037153011020242266,-0.011966635867173878,0.17845254269605204,3,2,0
Grocery,42,12345,13004,10768,88185,14,13,3,378,0.029695695266127586,1,False,0.855663001537323,0.6492446660995483,0.4957129955291748,2.3659348487854004,2.4303739070892334,2.3332395553588867,2.3974733352661133,-0.06443905830383301,0.03269529342651367,-0.03153848648071289,0.0002052783966064453,0.001595351262949407,-0.06409413700593308,0.033047197743960616,-0.031046939261972488,-0.0644451888254329,0.03270587487327745,-0.03153295884843799,0.00020635510371745658,2,2,2
Grocery,42,12345,14002,14782,127639,16,16,47,6,0.059549130499362946,3,True,0.9744576811790466,0.9531737565994263,0.7382107973098755,0.031391412019729614,0.03142838180065155,0.02585330419242382,0.025874214246869087,-3.6969780921936035e-05,0.005538107827305794,0.005517197772860527,1.605972647666931e-05,0.0014478284865617752,-2.718642926534962e-05,0.006089508437561528,0.006062322008296178,-3.700946562542046e-05,0.005502865246510082,0.00548244595941366,1.6590178528998363e-05,2,2,2
Grocery,42,12345,16433,15761,134844,17,17,2,1,0.7071067690849304,1,True,0.9993454813957214,0.9961525797843933,0.9230713248252869,0.009044511243700981,0.02787778526544571,0.0002797450579237193,0.0006547214579768479,-0.018833274021744728,0.008764766156673431,0.00838978961110115,0.018458297476172447,0.5129036903381348,-0.007595203311241975,0.03476711418845127,0.02717191087720931,-0.014790329550993521,-0.035428567893442786,-0.02229352182232674,0.027925375622109568,2,2,0
Grocery,42,12345,12482,12778,107681,14,14,8,27,0.06804138422012329,2,True,0.7784281969070435,0.9225335717201233,0.911444902420044,0.3565656542778015,0.32618623971939087,0.2745722830295563,0.25047847628593445,0.030379414558410645,0.08199337124824524,0.10608717799186707,-0.006285607814788818,-0.028772354125976562,0.031719941618391104,0.09219037573384756,0.12391031735223859,0.030352180879758203,0.08136141170486198,0.1046557347219452,-0.007057857862674988,3,3,3
Grocery,42,12345,12926,12470,105614,14,14,3,15,0.14907120168209076,1,True,0.9982556700706482,0.9497891664505005,0.7996536493301392,0.002406084444373846,0.00236160634085536,0.0018176001030951738,0.0017458448419347405,4.447810351848602e-05,0.0005884843412786722,0.0006602396024391055,2.727715764194727e-05,0.02109256386756897,8.858927937631942e-05,0.000698811081384341,0.0007874003607606608,4.4290800762901996e-05,0.0005741413647839343,0.0006422901604362023,2.3857994889366053e-05,3,3,3
Grocery,42,12345,11041,13129,110132,13,16,2,33,0.12309148907661438,1,False,0.36811426281929016,0.8394027948379517,0.49285146594047546,3.593841075897217,3.4870986938476562,3.144009590148926,3.062443971633911,0.10674238204956055,0.449831485748291,0.5313971042633057,-0.0251767635345459,-0.023141024634242058,0.1142577229766906,0.5009080783738739,0.6151658013505644,0.1067523300287575,0.4505569977634873,0.5320376660772906,-0.025271661714954152,3,3,3
Grocery,42,12345,12241,10832,89312,14,13,2,189,0.05143444985151291,1,True,0.9225289225578308,0.57844078540802,0.40312856435775757,0.07382239401340485,0.08355540782213211,0.07123103737831116,0.08063656091690063,-0.009733013808727264,0.002591356635093689,-0.006814166903495789,0.00032749027013778687,0.017111552879214287,-0.009088387843214083,0.002811097685224177,-0.006277290157989906,-0.009703775781859434,0.0025901354168638806,-0.0067814956299374765,0.00033214473505807727,2,2,2
Grocery,42,12345,9169,9036,67249,12,12,11,1,0.30151134729385376,3,True,0.9813023209571838,0.991024374961853,0.9237928986549377,0.0563371479511261,0.019393591210246086,0.05726462975144386,0.01887468248605728,0.03694355487823486,-0.0009274818003177643,0.03746246546506882,0.0014463923871517181,0.019199853762984276,0.06170032091723406,0.004778577598741528,0.06647889851597559,0.026708305486930227,-0.0025883418475039863,0.0217266223413327,-0.0023933412980935414,3,3,1
Grocery,42,12345,13094,2834,12677,15,5,5,252,0.028171807527542114,2,False,0.2169737070798874,0.7402889728546143,0.521662175655365,2.960571765899658,3.017822265625,2.9590187072753906,3.016148805618286,-0.0572504997253418,0.0015530586242675781,-0.05557703971862793,0.00012040138244628906,0.0010526380501687527,-0.056627161764383184,0.0018114788052579715,-0.05481568295912521,-0.057245040828284,0.001554734373362174,-0.05557009318854604,0.0001202132663757861,2,2,2
Grocery,42,12345,11102,11101,92326,13,13,4,8,0.1767766922712326,1,True,0.9911779761314392,0.9831405282020569,0.922154426574707,0.045538827776908875,0.04728342592716217,0.009038722142577171,0.008861146867275238,-0.001744598150253296,0.036500103771686554,0.036677680909633636,0.0019221752882003784,0.025655552744865417,-0.0009387022492357341,0.07583777077202244,0.07489906852278672,-0.001729449798561177,0.011201194439324325,0.013431603771006217,0.003959859130243069,3,2,3
Grocery,42,12345,2502,3524,16847,3,3,3,8,0.20412413775920868,1,True,0.9684644937515259,0.9975569844245911,0.6532310247421265,0.05252335965633392,0.03193481266498566,0.052791960537433624,0.03204345703125,0.020588546991348267,-0.00026860088109970093,0.020479902625083923,0.00015995651483535767,0.0038695666007697582,0.02629888424513071,-9.14173857276537e-05,0.02620746685940306,0.019516996763209317,-0.0002717057700971394,0.01933861187649097,9.332088337879116e-05,1,1,1
Grocery,42,12345,14949,14927,129424,16,16,4,6,0.20412413775920868,1,True,0.9995964169502258,0.9507248401641846,0.8735942244529724,0.0015524489572271705,0.0009224927052855492,0.0007103541865944862,0.00040368037298321724,0.0006299562519416213,0.0008420947706326842,0.0011487685842439532,-0.0003232824383303523,-0.12335118651390076,0.0008933879335679903,0.0012427979062316246,0.0021361858397996153,0.0005593542651710333,0.0007115003367916663,0.00061959389166677,-0.0006512607102959296,3,3,2
Grocery,42,12345,3511,3621,17408,5,5,14,9,0.08908708393573761,3,True,0.5507468581199646,0.8547985553741455,0.7265303730964661,0.7162448167800903,0.6428322196006775,0.6674492955207825,0.5964800119400024,0.07341259717941284,0.04879552125930786,0.11976480484008789,-0.0024433135986328125,-0.01009746640920639,0.07820134132587961,0.05306482276704684,0.13126616409292644,0.07331411238025025,0.04868267789158741,0.11943577712688687,-0.0025610131449507884,3,3,3
Grocery,42,12345,11881,11880,100290,13,13,2,25,0.1414213627576828,1,True,0.9323532581329346,0.9991573095321655,0.9668552875518799,0.16821950674057007,0.19378075003623962,0.06122918054461479,0.07004348933696747,-0.025561243295669556,0.10699032247066498,0.0981760174036026,0.016746938228607178,0.0725831612944603,-0.022322486940183052,0.16905220247676717,0.14672971553658418,-0.025447072271747972,0.08646845408479595,0.08415656668272839,0.023135184869680414,2,2,2
Grocery,42,12345,17024,15080,131154,18,17,11,6,0.12309148907661438,3,False,0.5388282537460327,0.7590199708938599,0.8836442232131958,3.0335731506347656,3.305065155029297,3.394827127456665,3.689038038253784,-0.27149200439453125,-0.3612539768218994,-0.6554648876190186,-0.02271890640258789,-0.017636016011238098,-0.25877883256893214,-0.33553655525604026,-0.5943153878249723,-0.27138252621649767,-0.3638754063235244,-0.6583998813410427,-0.023141948801020606,0,0,0
Grocery,42,12345,15007,14596,126008,15,15,19,7,0.08671099692583084,3,True,0.8899080753326416,0.9727225303649902,0.8270928859710693,0.16201859712600708,0.15335394442081451,0.12327929586172104,0.11663712561130524,0.008664652705192566,0.03873930126428604,0.04538147151470184,-0.002022482454776764,-0.021797413006424904,0.008938745064638137,0.04522995089907805,0.05416869596371619,0.00865893856243871,0.03801677709231567,0.04427156610326226,-0.002404149551492124,3,3,3
Grocery,42,12345,17011,15399,132909,17,17,4,4,0.25,1,False,0.638416051864624,0.902963399887085,0.5932548642158508,5.265257835388184,5.1941423416137695,4.060190200805664,3.98415207862854,0.07111549377441406,1.2050676345825195,1.2811057567596436,0.004922628402709961,0.00192494026850909,0.07499912143373802,1.2428836660132214,1.3178827874469592,0.0712681072133683,1.1991000173269797,1.27578758073785,0.005419456197502059,3,3,3
Grocery,42,12345,17072,9430,72501,17,12,3,4,0.28867512941360474,1,False,0.8467995524406433,0.8908838629722595,0.8636701703071594,2.53188419342041,3.3943276405334473,2.7482471466064453,3.7546491622924805,-0.8624434471130371,-0.21636295318603516,-1.2227649688720703,-0.14395856857299805,-0.0625479519367218,-0.7174343691786517,-0.13701187360850764,-0.854446242787159,-0.876938295216081,-0.2231290361281792,-1.276035990923873,-0.17596865957961277,0,0,0
Grocery,42,12345,8280,7774,54956,10,10,3,20,0.12909944355487823,1,True,0.9997157454490662,0.992638885974884,0.9635483026504517,0.0007934997556731105,0.0007114263135008514,0.00032228996860794723,0.00028427375946193933,8.207344217225909e-05,0.00047120978706516325,0.0005092259962111712,-4.40572330262512e-05,-0.04146488010883331,9.217177815964609e-05,0.0007299134655542775,0.0008220852437139235,8.073873197187113e-05,0.00037862312098237784,0.00038816603944001637,-7.119581351423262e-05,3,3,3
Grocery,42,12345,7263,3772,18254,9,3,1,17,0.24253563582897186,0,True,0.9221903085708618,0.934392511844635,0.8863205909729004,0.11116109788417816,0.09813709557056427,0.09831204265356064,0.08100369572639465,0.013024002313613892,0.012849055230617523,0.03015740215778351,0.0042843446135520935,0.07646454870700836,0.029029111524567525,0.022668203060145706,0.05169731458471319,0.010480095502987528,0.011778933392261767,0.020574397280179367,-0.001684631615069928,3,3,3
Grocery,42,12345,15102,16256,137297,17,17,1,6,0.40824827551841736,0,True,0.9981046915054321,0.8988791704177856,0.9941619634628296,0.025106538087129593,0.010036243125796318,0.004934039432555437,0.0018970841774716973,0.015070294961333275,0.020172499120235443,0.023209454491734505,-0.012033339589834213,-0.20586611330509186,0.02640576926592072,0.04139906817671893,0.06780483744263968,0.008978172894684455,0.006255621189147388,-0.02664931646660325,-0.041883110550435095,3,3,1
Grocery,42,12345,9542,9696,75258,12,12,1,12,0.28867512941360474,0,True,0.8825533986091614,0.8861178755760193,0.9043508768081665,0.24179978668689728,0.12652602791786194,0.2428261935710907,0.12493601441383362,0.11527375876903534,-0.0010264068841934204,0.11686377227306366,0.0026164203882217407,0.011221376247704029,0.1653914436802028,0.024231041572074064,0.18962248525227687,0.10313490820859567,-0.0037857145006795663,0.08309139896595802,-0.01625779474195808,3,3,1
Grocery,42,12345,6909,7835,55503,10,10,34,14,0.04583492502570152,3,True,0.9999309778213501,0.9739015698432922,0.930277943611145,8.642300235806033e-05,8.67805938469246e-05,6.8662193370983e-05,6.90197994117625e-05,-3.5759148886427283e-07,1.7760808987077326e-05,1.7403202946297824e-05,-1.4551915228366852e-11,-4.0954850533125864e-07,-3.333745774091714e-07,1.9820889256983056e-05,1.948751467957388e-05,-3.3452256706762574e-07,1.745341806110198e-05,1.7208279907572376e-05,8.93844135380214e-08,2,2,2
Grocery,42,12345,10655,8529,61419,12,12,2,6,0.28867512941360474,1,True,0.5671398639678955,0.994477391242981,0.8019461035728455,0.21013492345809937,0.21043622493743896,0.5657699704170227,0.5671494007110596,-0.0003013014793395996,-0.35563504695892334,-0.3570144772529602,-0.0010781288146972656,-0.0015122063923627138,0.0012807961710538452,-0.22290126405141608,-0.2216204678803623,-0.000909637972490188,-0.3303879583019632,-0.3308371546337885,0.00046044164066488813,0,1,0
Grocery,42,12345,2913,3159,14435,5,5,3,11,0.17407765984535217,1,True,0.42299890518188477,0.9829305410385132,0.6679744720458984,1.191117525100708,0.9663959741592407,1.0724159479141235,0.8603857159614563,0.22472155094146729,0.11870157718658447,0.3307318091392517,-0.012691318988800049,-0.01882552169263363,0.24461156601798728,0.13016618253802542,0.37477774855601265,0.22429563005867453,0.11800543455331844,0.3285018733684367,-0.013799191243556247,3,3,3
